Run ID,Start Time,End Time,Duration,Status,Comments,Job Type,Details,Info dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_20_18_341720,2024-03-14 11:20:18:341720,2024-03-14 11:20:21:537044,0:0:3:195:324,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8', 'processed_s3_filepath': 'Perfios/Processed/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055018089383_jYTx98QrKm.json', 'success_s3_filepath': 'Perfios/Success/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055018089383_jYTx98QrKm.json', 'failure_s3_filepath': 'Perfios/Failure/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055018089383_jYTx98QrKm.json', 'error_s3_filepath': 'Perfios/Logging/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055018089383_jYTx98QrKm.txt', 'run_id': 'jYTx98QrKm', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8.json', 'formatted_timestamp': '20240314055018089383'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_20_22_635287,2024-03-14 11:20:22:635287,2024-03-14 11:20:25:693680,0:0:3:58:393,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8', 'processed_s3_filepath': 'Perfios/Processed/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055022480005_gK7QyRR0WP.json', 'success_s3_filepath': 'Perfios/Success/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055022480005_gK7QyRR0WP.json', 'failure_s3_filepath': 'Perfios/Failure/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055022480005_gK7QyRR0WP.json', 'error_s3_filepath': 'Perfios/Logging/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8_20240314055022480005_gK7QyRR0WP.txt', 'run_id': 'gK7QyRR0WP', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/066c59c8b5a46c96e0ccda3163cec488_SCUBL002D5B8.json', 'formatted_timestamp': '20240314055022480005'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_06_737526,2024-03-14 11:21:06:737526,2024-03-14 11:21:10:982505,0:0:4:244:979,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E', 'processed_s3_filepath': 'Perfios/Processed/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055106451902_RgPGQLj0B9.json', 'success_s3_filepath': 'Perfios/Success/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055106451902_RgPGQLj0B9.json', 'failure_s3_filepath': 'Perfios/Failure/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055106451902_RgPGQLj0B9.json', 'error_s3_filepath': 'Perfios/Logging/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055106451902_RgPGQLj0B9.txt', 'run_id': 'RgPGQLj0B9', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E.json', 'formatted_timestamp': '20240314055106451902'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_11_699238,2024-03-14 11:21:11:699238,2024-03-14 11:21:15:980352,0:0:4:281:114,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E', 'processed_s3_filepath': 'Perfios/Processed/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055111502674_IPOKKYAzzy.json', 'success_s3_filepath': 'Perfios/Success/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055111502674_IPOKKYAzzy.json', 'failure_s3_filepath': 'Perfios/Failure/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055111502674_IPOKKYAzzy.json', 'error_s3_filepath': 'Perfios/Logging/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E_20240314055111502674_IPOKKYAzzy.txt', 'run_id': 'IPOKKYAzzy', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/c2385a37b1d2f4c0bd689b8ae388daa9_BLSA0002D36E.json', 'formatted_timestamp': '20240314055111502674'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_16_633670,2024-03-14 11:21:16:633670,2024-03-14 11:21:18:504035,0:0:1:870:365,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675', 'processed_s3_filepath': 'Perfios/Processed/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055116472223_oL2BPGQ5WZ.json', 'success_s3_filepath': 'Perfios/Success/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055116472223_oL2BPGQ5WZ.json', 'failure_s3_filepath': 'Perfios/Failure/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055116472223_oL2BPGQ5WZ.json', 'error_s3_filepath': 'Perfios/Logging/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055116472223_oL2BPGQ5WZ.txt', 'run_id': 'oL2BPGQ5WZ', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675.json', 'formatted_timestamp': '20240314055116472223'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_19_626909,2024-03-14 11:21:19:626909,2024-03-14 11:21:21:419216,0:0:1:792:307,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675', 'processed_s3_filepath': 'Perfios/Processed/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055119496599_TAoG4PmENi.json', 'success_s3_filepath': 'Perfios/Success/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055119496599_TAoG4PmENi.json', 'failure_s3_filepath': 'Perfios/Failure/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055119496599_TAoG4PmENi.json', 'error_s3_filepath': 'Perfios/Logging/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675_20240314055119496599_TAoG4PmENi.txt', 'run_id': 'TAoG4PmENi', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/bedd6f430c44bc06e73c263bcd9dff2b_HLSA0008A675.json', 'formatted_timestamp': '20240314055119496599'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_32_307880,2024-03-14 11:21:32:307880,2024-03-14 11:21:40:038564,0:0:7:730:684,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'cda3b389983edb46d09ac14eb18b006f_HLSA0008A675', 'processed_s3_filepath': 'Perfios/Processed/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055132032884_q20kV0v6Ge.json', 'success_s3_filepath': 'Perfios/Success/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055132032884_q20kV0v6Ge.json', 'failure_s3_filepath': 'Perfios/Failure/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055132032884_q20kV0v6Ge.json', 'error_s3_filepath': 'Perfios/Logging/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055132032884_q20kV0v6Ge.txt', 'run_id': 'q20kV0v6Ge', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675.json', 'formatted_timestamp': '20240314055132032884'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_40_698096,2024-03-14 11:21:40:698096,2024-03-14 11:21:51:038105,0:0:10:340:9,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'cda3b389983edb46d09ac14eb18b006f_HLSA0008A675', 'processed_s3_filepath': 'Perfios/Processed/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055140417425_pLmXK370Ac.json', 'success_s3_filepath': 'Perfios/Success/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055140417425_pLmXK370Ac.json', 'failure_s3_filepath': 'Perfios/Failure/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055140417425_pLmXK370Ac.json', 'error_s3_filepath': 'Perfios/Logging/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675_20240314055140417425_pLmXK370Ac.txt', 'run_id': 'pLmXK370Ac', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/cda3b389983edb46d09ac14eb18b006f_HLSA0008A675.json', 'formatted_timestamp': '20240314055140417425'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_51_674211,2024-03-14 11:21:51:674211,2024-03-14 11:21:53:678119,0:0:2:3:908,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9', 'processed_s3_filepath': 'Perfios/Processed/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055151410780_VT5qAywrEX.json', 'success_s3_filepath': 'Perfios/Success/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055151410780_VT5qAywrEX.json', 'failure_s3_filepath': 'Perfios/Failure/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055151410780_VT5qAywrEX.json', 'error_s3_filepath': 'Perfios/Logging/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055151410780_VT5qAywrEX.txt', 'run_id': 'VT5qAywrEX', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9.json', 'formatted_timestamp': '20240314055151410780'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_54_306139,2024-03-14 11:21:54:306139,2024-03-14 11:21:56:136877,0:0:1:830:738,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9', 'processed_s3_filepath': 'Perfios/Processed/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055154148302_4zcAmZ7LT2.json', 'success_s3_filepath': 'Perfios/Success/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055154148302_4zcAmZ7LT2.json', 'failure_s3_filepath': 'Perfios/Failure/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055154148302_4zcAmZ7LT2.json', 'error_s3_filepath': 'Perfios/Logging/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9_20240314055154148302_4zcAmZ7LT2.txt', 'run_id': '4zcAmZ7LT2', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/e9f6e6a6b20de10a75d611fc7ebfcda5_DTCPL00DCFE9.json', 'formatted_timestamp': '20240314055154148302'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_56_641953,2024-03-14 11:21:56:641953,2024-03-14 11:21:58:557692,0:0:1:915:739,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC', 'processed_s3_filepath': 'Perfios/Processed/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055156487211_VsdJKm3OQD.json', 'success_s3_filepath': 'Perfios/Success/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055156487211_VsdJKm3OQD.json', 'failure_s3_filepath': 'Perfios/Failure/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055156487211_VsdJKm3OQD.json', 'error_s3_filepath': 'Perfios/Logging/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055156487211_VsdJKm3OQD.txt', 'run_id': 'VsdJKm3OQD', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC.json', 'formatted_timestamp': '20240314055156487211'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_21_59_714209,2024-03-14 11:21:59:714209,2024-03-14 11:22:06:276472,0:0:6:562:263,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA', 'processed_s3_filepath': 'Perfios/Processed/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055159547897_1rEVrGy7An.json', 'success_s3_filepath': 'Perfios/Success/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055159547897_1rEVrGy7An.json', 'failure_s3_filepath': 'Perfios/Failure/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055159547897_1rEVrGy7An.json', 'error_s3_filepath': 'Perfios/Logging/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055159547897_1rEVrGy7An.txt', 'run_id': '1rEVrGy7An', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA.json', 'formatted_timestamp': '20240314055159547897'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_22_06_994794,2024-03-14 11:22:06:994794,2024-03-14 11:22:08:831695,0:0:1:836:901,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC', 'processed_s3_filepath': 'Perfios/Processed/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055206775052_SmsMUP05Wn.json', 'success_s3_filepath': 'Perfios/Success/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055206775052_SmsMUP05Wn.json', 'failure_s3_filepath': 'Perfios/Failure/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055206775052_SmsMUP05Wn.json', 'error_s3_filepath': 'Perfios/Logging/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC_20240314055206775052_SmsMUP05Wn.txt', 'run_id': 'SmsMUP05Wn', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/4a73d8c2ec5e0ede7f53379e69c54666_SCUBL002C2AC.json', 'formatted_timestamp': '20240314055206775052'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_22_09_462985,2024-03-14 11:22:09:462985,2024-03-14 11:22:12:451859,0:0:2:988:874,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA', 'processed_s3_filepath': 'Perfios/Processed/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055209295428_8SwFa7ZsZ4.json', 'success_s3_filepath': 'Perfios/Success/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055209295428_8SwFa7ZsZ4.json', 'failure_s3_filepath': 'Perfios/Failure/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055209295428_8SwFa7ZsZ4.json', 'error_s3_filepath': 'Perfios/Logging/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA_20240314055209295428_8SwFa7ZsZ4.txt', 'run_id': '8SwFa7ZsZ4', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/1cf7f8755500a1f1c5fbac08578da069_BLSA0002D3DA.json', 'formatted_timestamp': '20240314055209295428'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_22_13_009127,2024-03-14 11:22:13:009127,2024-03-14 11:22:15:127267,0:0:2:118:140,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF', 'processed_s3_filepath': 'Perfios/Processed/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055212865470_OkwUQxT3UX.json', 'success_s3_filepath': 'Perfios/Success/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055212865470_OkwUQxT3UX.json', 'failure_s3_filepath': 'Perfios/Failure/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055212865470_OkwUQxT3UX.json', 'error_s3_filepath': 'Perfios/Logging/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055212865470_OkwUQxT3UX.txt', 'run_id': 'OkwUQxT3UX', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF.json', 'formatted_timestamp': '20240314055212865470'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_22_19_501188,2024-03-14 11:22:19:501188,2024-03-14 11:22:21:850535,0:0:2:349:347,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF', 'processed_s3_filepath': 'Perfios/Processed/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055219245958_eXTkhWklub.json', 'success_s3_filepath': 'Perfios/Success/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055219245958_eXTkhWklub.json', 'failure_s3_filepath': 'Perfios/Failure/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055219245958_eXTkhWklub.json', 'error_s3_filepath': 'Perfios/Logging/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF_20240314055219245958_eXTkhWklub.txt', 'run_id': 'eXTkhWklub', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9c04c42d4e6de0421f37ee468e3aaf67_PLSA0009DEEF.json', 'formatted_timestamp': '20240314055219245958'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_14_11_22_23_086720,2024-03-14 11:22:23:086720,2024-03-14 11:22:24:350118,0:0:1:263:398,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'fa4462962a9aead12860275bac359c95_PLSA0009E4A3', 'processed_s3_filepath': 'Perfios/Processed/fa4462962a9aead12860275bac359c95_PLSA0009E4A3/fa4462962a9aead12860275bac359c95_PLSA0009E4A3_20240314055222963736_nWOe4nJTnD.json', 'success_s3_filepath': 'Perfios/Success/fa4462962a9aead12860275bac359c95_PLSA0009E4A3/fa4462962a9aead12860275bac359c95_PLSA0009E4A3_20240314055222963736_nWOe4nJTnD.json', 'failure_s3_filepath': 'Perfios/Failure/fa4462962a9aead12860275bac359c95_PLSA0009E4A3/fa4462962a9aead12860275bac359c95_PLSA0009E4A3_20240314055222963736_nWOe4nJTnD.json', 'error_s3_filepath': 'Perfios/Logging/fa4462962a9aead12860275bac359c95_PLSA0009E4A3/fa4462962a9aead12860275bac359c95_PLSA0009E4A3_20240314055222963736_nWOe4nJTnD.txt', 'run_id': 'nWOe4nJTnD', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/fa4462962a9aead12860275bac359c95_PLSA0009E4A3.json', 'formatted_timestamp': '20240314055222963736'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
